date,open,high,low,close,price_change_pct,volume,turnover,year,eps,pe-ratio,roe,dividend
2025-02-05,404.0,410.0,401.2,403.5,-0.12,25552.0,10315309.0,2025,21.1,18.77,13.22,10.53
2025-02-06,403.0,405.0,399.0,400.0,-0.87,39555.0,15838777.2,2025,21.1,18.77,13.22,10.53
2025-02-09,401.0,405.0,397.3,398.0,-0.5,27567.0,11008060.5,2025,21.1,18.77,13.22,10.53
2025-02-10,397.0,400.0,394.5,395.5,-0.63,20998.0,8312485.5,2025,21.1,18.77,13.22,10.53
2025-02-11,400.0,403.4,395.2,396.5,0.25,19709.0,7829164.3,2025,21.1,18.77,13.22,10.53
2025-02-12,398.0,400.9,395.0,395.0,-0.38,32251.0,12858750.7,2025,21.1,18.77,13.22,10.53
2025-02-13,400.0,400.0,393.2,394.0,-0.25,22862.0,9025729.3,2025,21.1,18.77,13.22,10.53
2025-02-16,400.0,400.0,392.0,396.0,0.51,42798.0,16834186.7,2025,21.1,18.77,13.22,10.53
2025-02-17,400.0,400.0,394.1,397.2,0.3,40882.0,16267192.1,2025,21.1,18.77,13.22,10.53
2025-02-18,401.9,403.0,397.1,399.2,0.5,52192.0,20901911.6,2025,21.1,18.77,13.22,10.53
2025-02-20,400.1,400.5,396.0,396.0,-0.8,33691.0,13380065.0,2025,21.1,18.77,13.22,10.53
2025-02-23,390.0,397.9,389.0,395.0,-0.25,48262.0,18941421.2,2025,21.1,18.77,13.22,10.53
2025-02-24,395.0,398.0,393.0,394.0,-0.25,56100.0,22134355.3,2025,21.1,18.77,13.22,10.53
2025-02-25,391.0,397.0,391.0,395.0,0.25,30334.0,11963153.5,2025,21.1,18.77,13.22,10.53
2025-02-27,402.9,409.0,397.0,404.0,2.28,63828.0,25648536.6,2025,21.1,18.77,13.22,10.53
2025-03-02,406.0,416.0,405.2,415.0,2.72,57843.0,23824423.4,2025,21.1,18.77,13.22,10.53
2025-03-03,419.9,426.4,415.0,415.8,0.19,65900.0,27631448.9,2025,21.1,18.77,13.22,10.53
2025-03-04,415.1,421.0,412.0,414.0,-0.43,54502.0,22672482.6,2025,21.1,18.77,13.22,10.53
2025-03-05,419.0,422.2,403.0,407.9,-1.47,80552.0,33041351.6,2025,21.1,18.77,13.22,10.53
2025-03-06,407.9,415.8,406.0,415.0,1.74,47028.0,19400514.6,2025,21.1,18.77,13.22,10.53
2025-03-09,415.1,415.1,407.1,409.9,-1.23,42870.0,17589531.7,2025,21.1,18.77,13.22,10.53
2025-03-10,411.0,413.0,407.0,411.7,0.44,50413.0,20648399.8,2025,21.1,18.77,13.22,10.53
2025-03-11,415.0,427.0,406.0,412.1,0.1,123977.0,51889209.3,2025,21.1,18.77,13.22,10.53
2025-03-12,418.0,419.7,411.0,412.6,0.12,30675.0,12715830.3,2025,21.1,18.77,13.22,10.53
2025-03-16,409.9,410.0,404.0,404.8,-1.89,39168.0,15883164.1,2025,21.1,18.77,13.22,10.53
2025-03-17,405.0,407.0,400.1,400.3,-1.11,31400.0,12648993.8,2025,21.1,18.77,13.22,10.53
2025-03-18,408.3,408.3,399.0,399.9,-0.1,20918.0,8371406.2,2025,21.1,18.77,13.22,10.53
2025-03-19,400.0,400.0,395.0,398.0,-0.48,23415.0,9318502.5,2025,21.1,18.77,13.22,10.53
2025-03-20,397.9,404.0,396.0,399.42,0.36,34567.0,13810330.3,2025,21.1,18.77,13.22,10.53
2025-03-23,392.5,396.0,389.0,389.88,-2.39,31588.0,12376391.9,2025,21.1,18.77,13.22,10.53
2025-03-24,385.0,395.0,384.0,393.03,0.81,22901.0,8972404.3,2025,21.1,18.77,13.22,10.53
2025-03-25,391.0,391.0,380.0,380.49,-3.19,50912.0,19530353.3,2025,21.1,18.77,13.22,10.53
2025-03-26,380.0,390.0,380.0,387.96,1.96,13546.0,5218095.9,2025,21.1,18.77,13.22,10.53
2025-03-27,382.0,395.0,382.0,394.51,1.69,15262.0,5994828.2,2025,21.1,18.77,13.22,10.53
2025-03-30,398.0,402.0,394.5,396.04,0.39,32934.0,13087532.9,2025,21.1,18.77,13.22,10.53
2025-04-01,396.0,396.0,391.1,392.74,-0.83,19846.0,7798780.1,2025,21.1,18.77,13.22,10.53
2025-04-02,397.0,397.0,390.2,393.1,0.09,15716.0,6177594.4,2025,21.1,18.77,13.22,10.53
2025-04-03,393.2,397.0,393.1,395.07,0.5,21225.0,8372950.6,2025,21.1,18.77,13.22,10.53
2025-04-07,399.0,399.0,392.0,392.44,-0.67,25129.0,9892732.3,2025,21.1,18.77,13.22,10.53
2025-04-08,387.3,390.0,387.0,389.46,-0.76,17778.0,6896758.9,2025,21.1,18.77,13.22,10.53
2025-04-09,385.0,397.1,385.0,394.95,1.41,22031.0,8709286.0,2025,21.1,18.77,13.22,10.53
2025-04-10,390.0,397.8,390.0,395.07,0.03,29815.0,11766253.0,2025,21.1,18.77,13.22,10.53
2025-04-13,399.0,399.0,394.2,395.86,0.2,19897.0,7861280.1,2025,21.1,18.77,13.22,10.53
2025-04-15,399.0,402.2,396.2,396.45,0.15,22522.0,9000171.4,2025,21.1,18.77,13.22,10.53
2025-04-16,399.8,402.0,399.0,400.75,1.08,25830.0,10339054.6,2025,21.1,18.77,13.22,10.53
2025-04-17,401.0,411.8,398.0,409.71,2.24,32046.0,13026251.5,2025,21.1,18.77,13.22,10.53
2025-04-20,414.9,414.9,403.2,405.37,-1.06,23349.0,9481364.9,2025,21.1,18.77,13.22,10.53
2025-04-21,399.0,409.0,399.0,408.13,0.68,21482.0,8748402.6,2025,21.1,18.77,13.22,10.53
2025-04-22,412.0,412.0,400.2,402.26,-1.44,21418.0,8703858.3,2025,21.1,18.77,13.22,10.53
2025-04-23,396.0,400.0,395.0,396.41,-1.45,17499.0,6940560.1,2025,21.1,18.77,13.22,10.53
2025-04-24,392.1,396.9,392.1,396.18,-0.06,12677.0,4998838.8,2025,21.1,18.77,13.22,10.53
2025-04-27,397.0,398.0,391.4,392.22,-1.0,18806.0,7414932.0,2025,21.1,18.77,13.22,10.53
2025-04-28,392.5,395.0,389.6,390.05,-0.55,22461.0,8773563.3,2025,21.1,18.77,13.22,10.53
2025-04-29,384.5,391.0,384.5,388.21,-0.47,60722.0,23584681.2,2025,21.1,18.77,13.22,10.53
2025-04-30,391.0,391.0,386.9,388.14,-0.02,13062.0,5073267.8,2025,21.1,18.77,13.22,10.53
2025-05-04,394.0,394.0,388.1,390.02,0.48,18484.0,7195861.5,2025,21.1,18.77,13.22,10.53
2025-05-05,391.1,394.0,388.0,389.09,-0.24,11131.0,4332980.1,2025,21.1,18.77,13.22,10.53
2025-05-06,385.3,390.9,385.2,387.72,-0.35,18112.0,7035474.2,2025,21.1,18.77,13.22,10.53
2025-05-07,385.5,400.0,385.5,396.89,2.37,37593.0,14826328.0,2025,21.1,18.77,13.22,10.53
2025-05-08,398.0,405.9,393.0,396.89,0.0,22075.0,8809278.2,2025,21.1,18.77,13.22,10.53
2025-05-11,394.0,400.0,392.1,398.32,0.36,14880.0,5920168.8,2025,21.1,18.77,13.22,10.53
2025-05-13,401.0,413.1,390.0,397.04,-0.32,46616.0,18487604.9,2025,21.1,18.77,13.22,10.53
2025-05-14,399.9,409.0,396.1,401.33,1.08,80992.0,32630661.0,2025,21.1,18.77,13.22,10.53
2025-05-15,403.7,404.0,394.0,398.74,-0.65,27398.0,10935545.8,2025,21.1,18.77,13.22,10.53
2025-05-18,402.9,402.9,394.0,394.1,-1.16,24273.0,9601012.9,2025,21.1,18.77,13.22,10.53
2025-05-19,388.1,400.9,387.0,393.92,-0.05,53024.0,20770144.3,2025,21.1,18.77,13.22,10.53
2025-05-20,391.5,405.0,390.0,404.01,2.56,29668.0,11776153.9,2025,21.1,18.77,13.22,10.53
2025-05-21,411.9,420.0,400.0,400.09,-0.97,28657.0,11636054.3,2025,21.1,18.77,13.22,10.53
2025-05-22,400.0,405.0,400.0,400.28,0.05,23301.0,9355212.9,2025,21.1,18.77,13.22,10.53
2025-05-25,394.0,403.0,394.0,400.72,0.11,28126.0,11277491.1,2025,21.1,18.77,13.22,10.53
2025-05-26,408.0,410.0,398.0,398.02,-0.67,42316.0,16974556.1,2025,21.1,18.77,13.22,10.53
2025-05-27,395.0,401.3,391.1,399.43,0.35,26265.0,10486138.5,2025,21.1,18.77,13.22,10.53
2025-05-28,397.0,400.9,395.0,398.21,-0.31,24848.0,9869127.5,2025,21.1,18.77,13.22,10.53
2025-06-02,406.1,406.1,394.0,397.24,-0.24,48094.0,19183215.6,2025,21.1,18.77,13.22,10.53
2025-06-03,398.0,401.0,396.0,396.59,-0.16,46905.0,18667077.5,2025,21.1,18.77,13.22,10.53
2025-06-04,392.2,397.0,392.2,393.2,-0.85,25263.0,9950395.0,2025,21.1,18.77,13.22,10.53
2025-06-05,393.2,395.0,392.0,392.96,-0.06,17348.0,6814932.3,2025,21.1,18.77,13.22,10.53
2025-06-08,394.0,395.5,391.2,394.23,0.32,30383.0,11977659.6,2025,21.1,18.77,13.22,10.53
2025-06-09,395.0,398.9,393.0,396.99,0.7,21018.0,8332105.8,2025,21.1,18.77,13.22,10.53
2025-06-10,397.0,401.0,394.1,395.62,-0.35,38575.0,15299516.8,2025,21.1,18.77,13.22,10.53
2025-06-11,398.0,398.0,393.6,393.81,-0.46,28008.0,11052004.4,2025,21.1,18.77,13.22,10.53
2025-06-12,398.0,399.0,392.1,392.42,-0.35,23133.0,9103112.0,2025,21.1,18.77,13.22,10.53
2025-06-15,391.2,395.0,390.1,392.41,0.0,28551.0,11207150.2,2025,21.1,18.77,13.22,10.53
2025-06-16,392.0,395.0,391.0,391.8,-0.16,36291.0,14228616.9,2025,21.1,18.77,13.22,10.53
2025-06-17,394.0,395.0,390.3,391.44,-0.09,16151.0,6330000.6,2025,21.1,18.77,13.22,10.53
2025-06-18,391.0,392.0,389.3,390.78,-0.17,29511.0,11532845.2,2025,21.1,18.77,13.22,10.53
2025-06-19,389.5,391.0,387.3,389.91,-0.22,22042.0,8577470.2,2025,21.1,18.77,13.22,10.53
2025-06-22,392.0,392.5,387.0,387.12,-0.72,24162.0,9404174.7,2025,21.1,18.77,13.22,10.53
2025-06-23,387.0,407.0,384.0,387.2,0.02,26038.0,10129364.3,2025,21.1,18.77,13.22,10.53
2025-06-24,392.0,392.5,388.0,388.67,0.38,23615.0,9210532.7,2025,21.1,18.77,13.22,10.53
2025-06-25,385.0,390.0,385.0,387.64,-0.27,21692.0,8429113.1,2025,21.1,18.77,13.22,10.53
2025-06-26,383.1,389.9,383.1,386.94,-0.18,19636.0,7605587.7,2025,21.1,18.77,13.22,10.53
2025-06-29,391.0,399.2,384.1,388.45,0.39,22977.0,8926670.2,2025,21.1,18.77,13.22,10.53
2025-06-30,395.0,395.0,388.0,390.93,0.64,12603.0,4921495.3,2025,21.1,18.77,13.22,10.53
2025-07-01,390.0,405.0,390.0,394.54,0.92,25925.0,10258757.1,2025,21.1,18.77,13.22,10.53
2025-07-02,394.5,400.0,394.5,398.91,1.11,22818.0,9096834.1,2025,21.1,18.77,13.22,10.53
2025-07-03,398.0,410.0,398.0,406.45,1.89,59688.0,24188558.3,2025,21.1,18.77,13.22,10.53
2025-07-06,406.5,407.2,400.4,402.32,-1.02,35030.0,14191491.8,2025,21.1,18.77,13.22,10.53
2025-07-07,400.5,405.9,400.0,402.14,-0.04,33411.0,13437325.9,2025,21.1,18.77,13.22,10.53
2025-07-08,402.0,403.0,396.6,401.27,-0.22,16441.0,6575438.3,2025,21.1,18.77,13.22,10.53
2025-07-09,404.0,405.0,400.0,404.11,0.71,34635.0,13935332.9,2025,21.1,18.77,13.22,10.53
2025-07-10,405.0,412.0,400.2,409.01,1.21,74759.0,30398470.6,2025,21.1,18.77,13.22,10.53
2025-07-13,417.1,421.0,413.2,418.51,2.32,100814.0,42036551.4,2025,21.1,18.77,13.22,10.53
2025-07-14,414.0,418.5,406.2,407.13,-2.72,70302.0,29003673.8,2025,21.1,18.77,13.22,10.53
2025-07-15,414.9,414.9,406.1,410.65,0.86,68642.0,28146527.1,2025,21.1,18.77,13.22,10.53
2025-07-16,408.2,431.4,408.2,428.36,4.31,149827.0,63428002.0,2025,21.1,18.77,13.22,10.53
2025-07-17,432.0,448.9,430.0,442.85,3.38,193290.0,85294437.4,2025,21.1,18.77,13.22,10.53
2025-07-20,444.0,458.2,437.0,440.23,-0.59,303310.0,135897220.8,2025,21.1,18.77,13.22,10.53
2025-07-21,441.0,465.0,431.5,455.63,3.5,442561.0,200441398.5,2025,21.1,18.77,13.22,10.53
2025-07-22,464.7,489.0,460.9,473.47,3.92,343485.0,162949027.0,2025,21.1,18.77,13.22,10.53
2025-07-23,473.0,479.8,460.0,469.37,-0.87,200287.0,93561277.7,2025,21.1,18.77,13.22,10.53
2025-07-24,476.7,476.7,458.0,469.65,0.06,187965.0,87110926.4,2025,21.1,18.77,13.22,10.53
2025-07-27,465.0,479.4,456.0,463.58,-1.29,285267.0,134036287.4,2025,21.1,18.77,13.22,10.53
2025-07-28,460.0,485.0,459.2,479.69,3.48,524022.0,249971930.5,2025,21.1,18.77,13.22,10.53
2025-07-29,489.0,498.0,475.0,481.64,0.41,185353.0,89370603.3,2025,21.1,18.77,13.22,10.53
2025-07-30,483.0,483.0,462.0,465.0,-3.45,146932.0,69214987.2,2025,21.1,18.77,13.22,10.53
2025-07-31,466.0,466.1,451.2,453.05,-2.57,144382.0,66030431.3,2025,21.1,18.77,13.22,10.53
2025-08-03,445.1,457.8,438.2,442.19,-2.4,148079.0,66009149.7,2025,21.1,18.77,13.22,10.53
2025-08-04,445.0,459.0,436.3,445.3,0.7,154058.0,68418305.3,2025,21.1,18.77,13.22,10.53
2025-08-05,446.0,451.9,432.0,433.33,-2.69,105654.0,46292309.9,2025,21.1,18.77,13.22,10.53
2025-08-06,433.0,440.0,425.0,431.99,-0.31,81114.0,35078242.1,2025,21.1,18.77,13.22,10.53
2025-08-07,440.0,440.6,432.0,436.35,1.01,53650.0,23395209.7,2025,21.1,18.77,13.22,10.53
2025-08-11,442.0,442.0,422.0,424.28,-2.77,106897.0,45980046.2,2025,21.1,18.77,13.22,10.53
2025-08-12,422.0,441.0,422.0,424.28,0.0,56103.0,23847207.9,2025,21.1,18.77,13.22,10.53
2025-08-13,430.0,430.0,424.0,425.0,0.17,31968.0,13623510.2,2025,21.1,18.77,13.22,10.53
2025-08-14,426.0,431.9,422.0,423.64,-0.32,31920.0,13531958.1,2025,21.1,18.77,13.22,10.53
2025-08-17,431.5,449.4,430.1,431.09,1.76,94627.0,41059744.9,2025,21.1,18.77,13.22,10.53
2025-08-18,435.0,438.0,425.0,431.82,0.17,53867.0,23204657.1,2025,21.1,18.77,13.22,10.53
2025-08-19,437.9,438.0,432.0,433.08,0.29,43166.0,18747262.8,2025,21.1,18.77,13.22,10.53
2025-08-20,436.6,436.6,428.0,428.26,-1.11,42534.0,18326182.2,2025,21.1,18.77,13.22,10.53
2025-08-21,428.0,429.1,426.0,426.14,-0.5,30225.0,12898828.8,2025,21.1,18.77,13.22,10.53
2025-08-24,428.1,432.0,422.0,423.52,-0.61,65623.0,27871671.3,2025,21.1,18.77,13.22,10.53
2025-08-25,425.0,427.8,421.1,425.33,0.43,39674.0,16830383.6,2025,21.1,18.77,13.22,10.53
2025-08-26,430.0,430.0,425.3,427.78,0.58,14268.0,6098496.3,2025,21.1,18.77,13.22,10.53
2025-08-27,433.9,441.9,431.7,439.68,2.78,74294.0,32375886.1,2025,21.1,18.77,13.22,10.53
2025-08-28,441.0,446.0,432.1,433.32,-1.45,119069.0,52310941.1,2025,21.1,18.77,13.22,10.53
2025-08-31,435.0,435.0,425.2,426.06,-1.68,26896.0,11502153.4,2025,21.1,18.77,13.22,10.53
2025-09-01,425.0,432.9,422.0,427.56,0.35,63901.0,27321759.2,2025,21.1,18.77,13.22,10.53
2025-09-02,431.0,435.0,427.0,431.45,0.91,28738.0,12356139.0,2025,21.1,18.77,13.22,10.53
2025-09-03,433.0,436.0,428.0,432.37,0.21,74056.0,32063223.1,2025,21.1,18.77,13.22,10.53
2025-09-04,430.0,436.8,425.1,429.4,-0.69,53248.0,22878648.2,2025,21.1,18.77,13.22,10.53
2025-09-07,428.1,435.8,428.1,430.46,0.25,28322.0,12227426.4,2025,21.1,18.77,13.22,10.53
2025-09-08,430.1,434.9,423.0,426.47,-0.93,56215.0,24037745.5,2025,21.1,18.77,13.22,10.53
2025-09-18,418.0,418.0,395.0,395.0,-7.38,1898.0,786612.0,2025,21.1,18.77,13.22,10.53
2025-09-21,395.0,428.0,395.0,422.61,6.99,52934.0,21870254.0,2025,21.1,18.77,13.22,10.53
2025-09-23,420.0,437.0,420.0,433.0,2.46,28135.0,12171081.6,2025,21.1,18.77,13.22,10.53
2025-09-24,432.5,439.4,426.0,427.0,-1.39,30583.0,13127991.6,2025,21.1,18.77,13.22,10.53
2025-09-25,426.0,432.0,425.1,427.0,0.0,33594.0,14341700.5,2025,21.1,18.77,13.22,10.53
2025-09-28,430.0,433.0,428.0,431.0,0.94,13886.0,5965339.1,2025,21.1,18.77,13.22,10.53
2025-10-07,428.0,430.0,422.1,424.0,-1.62,28695.0,12186836.1,2025,21.1,18.77,13.22,10.53
2025-10-08,421.0,425.0,412.9,417.1,-1.63,48034.0,20113885.5,2025,21.1,18.77,13.22,10.53
2025-10-09,425.4,441.0,417.1,419.9,0.67,39313.0,16763480.4,2025,21.1,18.77,13.22,10.53
2025-10-12,412.6,418.0,405.0,409.9,-2.38,85262.0,34826622.2,2025,21.1,18.77,13.22,10.53
2025-10-13,406.0,418.0,406.0,418.0,1.98,24213.0,10021780.9,2025,21.1,18.77,13.22,10.53
2025-10-14,416.0,420.0,411.0,414.9,-0.74,31779.0,13128671.0,2025,21.1,18.77,13.22,10.53
2025-10-15,417.0,422.9,405.0,410.0,-1.18,24986.0,10267616.6,2025,21.1,18.77,13.22,10.53
2025-10-16,410.0,415.0,401.8,403.0,-1.71,50045.0,20462168.1,2025,21.1,18.77,13.22,10.53
2025-10-19,404.0,408.0,400.0,404.9,0.47,27160.0,10940064.9,2025,21.1,18.77,13.22,10.53
2025-10-26,397.0,404.4,397.0,404.0,-0.22,31682.0,12665371.7,2025,21.1,18.77,13.22,10.53
2025-10-28,404.0,418.0,402.0,414.1,2.5,35629.0,14636588.9,2025,21.1,18.77,13.22,10.53
2025-10-29,419.7,424.3,415.0,415.0,0.22,44443.0,18592801.6,2025,21.1,18.77,13.22,10.53
2025-10-30,422.6,422.6,412.0,416.0,0.24,46354.0,19275411.0,2025,21.1,18.77,13.22,10.53
2025-11-02,423.8,425.0,413.1,415.1,-0.22,66309.0,27792589.0,2025,21.1,18.77,13.22,10.53
2025-11-03,422.9,422.9,416.2,417.0,0.46,71195.0,29780952.5,2025,21.1,18.77,13.22,10.53
2025-11-04,393.4,402.9,389.0,392.1,-0.33,37516.0,14783192.1,2025,21.1,18.77,13.22,10.53
2025-11-05,387.1,392.0,385.0,387.0,-1.3,21710.0,8402103.5,2025,21.1,18.77,13.22,10.53
2025-11-06,390.0,392.0,379.3,386.5,-0.13,31796.0,12234662.0,2025,21.1,18.77,13.22,10.53
2025-11-09,394.2,394.2,382.2,383.0,-0.91,20641.0,7933230.9,2025,21.1,18.77,13.22,10.53
2025-11-10,385.0,385.9,377.0,380.9,-0.55,21783.0,8286145.7,2025,21.1,18.77,13.22,10.53
2025-11-11,384.9,385.0,373.0,376.0,-1.29,37017.0,13918016.3,2025,21.1,18.77,13.22,10.53
2025-11-12,380.0,380.0,370.0,373.0,-0.8,24064.0,8970827.9,2025,21.1,18.77,13.22,10.53
2025-11-13,374.0,374.9,368.0,370.0,-0.8,26601.0,9855725.8,2025,21.1,18.77,13.22,10.53
2025-11-16,369.0,372.0,368.0,371.0,0.27,22495.0,8316488.1,2025,21.1,18.77,13.22,10.53
2025-11-17,371.0,374.0,367.4,370.9,-0.03,38796.0,14356246.3,2025,21.1,18.77,13.22,10.53
2025-11-18,374.0,378.4,370.0,375.0,1.11,36662.0,13676128.5,2025,21.1,18.77,13.22,10.53
2025-11-19,378.0,380.0,372.1,374.0,-0.27,16556.0,6189939.2,2025,21.1,18.77,13.22,10.53
2025-11-20,372.3,374.0,368.0,373.4,-0.16,27745.0,10286945.5,2025,21.1,18.77,13.22,10.53
2025-11-23,376.0,382.0,372.4,381.0,2.04,21928.0,8286838.0,2025,21.1,18.77,13.22,10.53
2025-11-24,383.0,388.6,383.0,388.6,1.99,53478.0,20547609.7,2025,21.1,18.77,13.22,10.53
2025-11-25,388.0,390.0,384.1,387.0,-0.41,16887.0,6517874.4,2025,21.1,18.77,13.22,10.53
2025-11-26,383.5,389.0,383.5,388.5,0.39,16980.0,6560301.7,2025,21.1,18.77,13.22,10.53
2025-11-27,385.6,390.0,385.0,386.9,-0.41,22844.0,8849304.7,2025,21.1,18.77,13.22,10.53
2025-11-30,388.0,392.9,381.6,385.0,-0.49,24845.0,9631624.0,2025,21.1,18.77,13.22,10.53
2025-12-01,384.0,385.9,381.1,382.0,-0.78,6602.0,2527450.5,2025,21.1,18.77,13.22,10.53
2025-12-02,385.0,388.0,380.0,381.0,-0.26,22429.0,8541635.5,2025,21.1,18.77,13.22,10.53
2025-12-03,381.0,381.0,378.3,380.8,-0.05,20031.0,7604231.6,2025,21.1,18.77,13.22,10.53
2025-12-07,383.0,383.0,376.8,378.0,-0.74,18193.0,6886228.4,2025,21.1,18.77,13.22,10.53
2025-12-08,375.3,380.0,375.2,377.0,-0.26,8266.0,3118605.7,2025,21.1,18.77,13.22,10.53
2025-12-09,375.0,380.0,374.9,376.0,-0.27,12512.0,4721354.8,2025,21.1,18.77,13.22,10.53
2025-12-10,375.3,380.0,375.1,376.0,0.0,7565.0,2849932.7,2025,21.1,18.77,13.22,10.53
2025-12-11,379.9,379.9,376.0,377.9,0.51,19407.0,7307482.7,2025,21.1,18.77,13.22,10.53
2025-12-14,378.0,378.1,375.1,377.1,-0.21,20993.0,7910435.6,2025,21.1,18.77,13.22,10.53
2025-12-15,378.0,378.1,374.2,378.0,0.24,19032.0,7169348.3,2025,21.1,18.77,13.22,10.53
2025-12-16,382.0,384.0,378.0,378.0,0.0,19875.0,7573288.5,2025,21.1,18.77,13.22,10.53
2025-12-17,378.3,384.9,378.3,382.0,1.06,17084.0,6517195.0,2025,21.1,18.77,13.22,10.53
2025-12-18,380.0,382.0,378.4,380.7,-0.34,9660.0,3669535.3,2025,21.1,18.77,13.22,10.53
2025-12-21,374.8,380.0,374.8,376.7,-1.05,27149.0,10226435.5,2025,21.1,18.77,13.22,10.53
2025-12-22,374.2,378.9,373.8,375.9,-0.21,18216.0,6844381.1,2025,21.1,18.77,13.22,10.53
2025-12-23,380.0,380.0,374.6,377.0,0.29,7746.0,2909329.3,2025,21.1,18.77,13.22,10.53
2025-12-24,374.5,378.0,373.8,374.0,-0.8,21696.0,8137378.7,2025,21.1,18.77,13.22,10.53
2025-12-28,378.0,382.0,376.1,382.0,2.14,20222.0,7657988.8,2025,21.1,18.77,13.22,10.53
2025-12-29,385.7,387.9,382.0,382.6,0.16,41809.0,16080886.4,2025,21.1,18.77,13.22,10.53
2025-12-31,375.1,389.4,375.1,388.0,1.41,26147.0,10130018.3,2025,21.1,18.77,13.22,10.53
2026-01-01,385.0,385.7,381.6,383.0,-1.29,10599.0,4064980.0,2026,,,,
2026-01-04,383.0,383.0,377.3,379.0,-1.04,13923.0,5286273.5,2026,,,,
2026-01-05,376.7,386.0,376.7,386.0,1.85,21370.0,8186231.5,2026,,,,
2026-01-06,386.0,390.6,385.6,390.0,1.04,40520.0,15720845.4,2026,,,,
2026-01-07,386.1,392.0,385.9,388.0,-0.51,24063.0,9385411.5,2026,,,,
2026-01-08,386.0,390.5,385.0,390.3,0.59,29761.0,11596193.7,2026,,,,
2026-01-12,394.5,394.5,390.2,392.0,0.44,17327.0,6804124.8,2026,,,,
2026-01-13,395.0,395.0,388.0,392.8,0.2,10794.0,4215686.7,2026,,,,
2026-01-14,394.3,400.0,390.1,391.0,-0.46,25721.0,10166396.5,2026,,,,
2026-01-18,391.0,401.9,391.0,401.5,2.69,72221.0,28738832.7,2026,,,,
2026-01-20,404.8,412.0,400.0,407.0,1.37,56392.0,23018101.9,2026,,,,
2026-01-21,411.0,411.0,398.9,400.0,-1.72,31303.0,12594541.8,2026,,,,
2026-01-22,400.0,403.5,396.0,403.0,0.75,31996.0,12778346.3,2026,,,,
